"id";"created";"changed";"archived";"Artist";"Title";"Record Label(s)";"Year Of Release";"Format";"Genre";"Sub-Genre";"Notes";"Status";"Condition";"Info / Notes / Links";"CanCon?"
"5062";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Blackmilk";"Three Sixty-Five";"Fat Beats";"2010";"CD";"R&B";"-";" ";"On Playlist";"New";"some of the songs are super raunchy but there's a lot of really intriguing beats flying around on the latter half of the album. (http://www.myspace.com/blackmk)";"No"
"5063";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Bonjay";"Broughtupsy";"Self-Released";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"although the first two songs are real straight-forward the rest of the disk goes into a completely eccentric mix of beats and rhythms that redeem the album completely. good for electric company. (http://www.myspace.com/bonjaymusic)";"No"
"5064";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Flowers, Brandon";"Flamingo";"Island";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"beautiful, dramatic songs all taking a rather softened pop approach. a really perfect blend of singer-songwriter and dramatic pop. (http://www.brandonflowersmusic.com/)";"No"
"5065";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Canartic";"Modulation";"Dank Disk";"2010";"CD";"Experimental";"-";" ";"On Playlist";"New";"pretty cheesy new age electronic music with some strong psychedelic stuff going on in there...some of the late night weekend shows might want to play a track from it. It is by no means a challenging or adventurous recording though. (http://www.myspace.com/canartic)";"No"
"5066";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Carnivores";"If I'm Ancient";"Double Phantom";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"lo-fi reverb heavy surf-rock. it has a definite retro feel, at times sounding like the cure and then switching to something more like the beach boys. (http://www.myspace.com/carnivoresatl)";"No"
"5067";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Haley, Cas";"Connections";"Easy Star";"2010";"CD";"World";"-";" ";"On Playlist";"New";" cas belts out very smooth and romantic reggae. he's from  texas and is a tv made pop star with music that's not blow-you-mind amazing but it's got all the skill and none of the pretension, which is nice. (http://www.myspace.com/cashaley)";"No"
"5068";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"ChoiceMakerz";"A New Beginning";"Dark Matter";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"fairly amateur hip-hop sitting on slow beats but getting across a pretty good message and most of the songs are pretty short. (http://www.choicemakerz.com/)";"Yes"
"5069";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Clinic";"Bubblegum";"Domino";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"no-wave, post-punk extraodinaires clinic hit a new album with some asiatic influences and all the good classics of rock. (http://www.myspace.com/clinicvoot)";"No"
"5070";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Coast, The";"Queen Cities";"Aporia";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"maybe two catchy indie tunes on the album but otherwise fairly standard dose of rock tunes with kind of ethereal instrumentation. (http://www.myspace.com/thecoastmusic)";"Yes"
"5071";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Cowpuncher";"Cowpuncher";"Self-Released";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"well-done country songs with boot-stompin' goodness. good for tombstone. (http://www.myspace.com/cowpuncherband)";"Yes"
"5072";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Valdes, CuchoAnd The Afro-Cuban Messengers";"Cucho's Steps";"4Q";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"piano-led latin jazz, sometimes on the mellow side, sometimes just a little out there. mostly, it sounds like regular latin jazz. (http://www.valdeschucho.com/)";"No"
"5073";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Jenifer, Darryl";"In Search Of Black Judas";"Roir";"2010";"CD";"World";"-";" ";"On Playlist";"New";"jenifer goes from jazzy chill-out to reggae to heavy electro-dub with influences all over the map from the caribbean to india to england. it's not for the faint hearted but is for two and two ain't four. (http://www.myspace.com/badbrains777)";"No"
"5074";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Dead Leaf Echo";"Truth";"2&1";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"mediocre shoegaze, very washed out and lo-fi. (http://www.myspace.com/deadleafecho)";"No"
"5075";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Diamond Rings";"Special Affections";"Secret City";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"dark, glamorous, hilarious songs in a minimal pop vein. good for my public shame, daydream dance party and twilight banter. (http://www.myspace.com/diamondrings)";"Yes"
"5076";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Diet Kong";"Beautiful Black Out";"Patriarch";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"daytime radio music with electro beats but an edgy rock feel. (http://www.myspace.com/dietkong)";"No"
"5077";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Muggs, DJvs Ill Bill";"Kill Devil Hills";"Uncle Howie/Soul Assassins";"2010";"CD";"R&B";"-";" ";"On Playlist";"New";"very slick sounding hip-hop tunes with tremendous, ground-shaking samples. lots of spoken word and vocal harmonies add an eerie depth to the songs. good for knotted roots and mental illness (http://www.myspace.com/everything/video/partner/2010/08/23/dj-muggs-vs-ill-bill-giants-stadium-ft-q-unique)";"No"
"5078";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Doko Benjo";"I Say Disaster";"Self-Released";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"exciting spanish-like dub music with super mellow jazzy vocals. sounds like fat freddy's drop. (http://www.myspace.com/dokobenjo)";"No"
"5079";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Dot Dot Dot";"II";"Self-Released";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"power pop music that has that college rockin' sound. (http://www.myspace.com/dotdotdotonline)";"No"
"5080";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Dreadnoughts, The";"Polka's Not Dead";"Stomp";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"gypsy punk rock, great for graveyard riot (http://www.myspace.com/vancitydreadnoughts)";"Yes"
"5081";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Electric Nightfire";"Blood Balls";"Self-Released";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"pure rock and roll, plain and simple. distorted, amped and completely indecent (p.s. these guys are the a team) (http://www.myspace.com/theateamrockforce)";"Yes"
"5082";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Degibri, Eli";"Israeli Song";"Anzic";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"tenor-led group with piano, bass and drums. the last three played by big names in the jazz world. this last fact led to high expectations, which were not met by the music. it's alright but  there is nothing that says wow! (http://www.degibri.com/)";"No"
"5083";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Ross, Erin";"Another Empty Day";"Self-Released";"2010";"7inch";"Local";"Rock";" ";"On Playlist";"New";"classic folk music with twangy guitar and beautiful classic vocals. good for folkcetera. (http://www.sonicbids.com/erinross)";"Yes"
"5084";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Fyahorns and the Brigade";"Lime";"Self-Released";"2010";"CD";"World";"-";" ";"On Playlist";"New";"Caribbean based music that spans genres from jazzier horn band music to salsas and general upbeat (http://www.myspace.com/firehornsandthebrigade)";"Yes"
"5085";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Deflez, Gilbertand Jacky Chalard";"Je Suis Vivant, Mais J'Aipeur de Gilbert Deflez";"B-Music";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"a cosmic psychedelic experimental spoken word masterpiece from the past. great for french transe and danse. (http://www.soundsoftheuniverse.com/releases/?id=20648 )";"No"
"5086";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Matlock, Glen& The Philistines";"Born Running";"Stomp";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"matlock and crew take the style of classic rock n roll. they through in a little rockabilly but keep it mostly straight forward and old-school. good for graveyard riot. (http://www.myspace.com/glenmatlockandthephilisti)";"No"
"5087";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Glenious Inner Planet, The";"The Glenious Inner Planet";"Blue Bamboo Music";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"some straight-ahead jazz, some slightly wonky jazz, sometimes both in the same tune. worth a listen. (http://www.facebook.com/pages/The-Glenious-Inner-Planet/119811501363009)";"No"
"5088";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Go For The Eyes";"Go For The Eyes";"Self-Released";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"upbeat pop-punk-rock with a couple good rockabilly beats but for the most part its done straight-up. really well produced and sounds super smooth. good for blue collar bravado and graveyard riot. (http://www.myspace.com/gofortheeyesband)";"Yes"
"5089";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Good Lovelies";"Good Lovelies";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"girl-led roots music made for barn-dancin' (http://www.goodlovelies.com/)";"Yes"
"5090";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Grandchildren";"Everlasting";"Green Owl";"2010";"CD";"?";"-";" ";"On Playlist";"New";"it's like the dodos and jaga jazzist got together and made dreamy pop music. (http://www.myspace.com/grandchildren)";"No"
"5091";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Hauschka";"Foreign Landscapes";"Fatcat";"2010";"CD";"Experimental";"-";" ";"On Playlist";"New";"breezy and certainly less kinetic. like the background of peter and the wolf. (http://www.myspace.com/hauschka)";"No"
"5092";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Heat Rat Magnets";"Heat Rat Magnets";"Self-Released";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"grungy rock music with some reverberating discordance that harkens back to psychedelia like robert fripp (maybe not as good though) (http://www.myspace.com/heatratmagnets)";"No"
"5093";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"High Violets, The";"Cinema";"Comet Rock";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"classic shoegaze with swirling riffs of guitars in an ambient explosion of aural colours. (http://www.myspace.com/thehighviolets)";"No"
"5094";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Highlife";"Best Bless";"New High/The Social Registry";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"extraordinarily happy indie-pop tunes with driving beats and lots of sparkly guitar parts made for brightening of days. good for double entendre preserves and william tell. (http://www.myspace.com/highlifehighlife)";"No"
"5095";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Huron";"Huron";"Latent";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"alternative rock with overdriven guitar. kind of like thrush hermit on most songs. the start of the album is pretty heavy though. good for up for it and instant gratification revoked. (http://www.myspace.com/huronband)";"Yes"
"5096";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Hush Now, The";"Shiver Me Starships";"Self-Released";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"an amazing mix of songs that develop over complex song structures with intricate melodies and undeniably intelligent song-writing. good for up for it. (http://www.myspace.com/thehushnow)";"No"
"5097";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Husky Rescue";"Ship Of Light";"Catskills";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"gentle finnish rock music with a hint of soundscapes creeping into each song for an eerie vibrance. (http://www.myspace.com/huskyrescue)";"No"
"5098";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Infantree";"Would Work";"Vapor";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"eccentric folk-rock album with a variety of songs less crazy than the pogues but still really neato. (http://www.myspace.com/infantreemusic)";"No"
"5099";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Harley, James";"Neue Bilder";"Centrediscs";"2010";"CD";"Experimental";"-";" ";"On Playlist";"New";"definitely neo-classical with strings (piano, violin) and horns (clarinet, flute, trumpet). good for between the lines. (http://homepage.mac.com/james.harley/)";"Yes"
"5100";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Stone, Jayme";"Room Of Wonders";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"an incredible selection of folk songs inspired from every corner of the world from africa to brazil to greece. a really amazing selection. there are songs for the likes of breaking the tethers all the way to via lactea caboose. (http://www.myspace.com/jaymestone)";"Yes"
"5101";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Jazz Passengers, The";"Reunited";"yellowbird";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"a variety of slightly twisted music here, jazz-based but also reflecting r+b and rock. vocals on most tracks, including some by big-name singers like elvis costello, deborah harry (http://www.jazzpassengers.com/)";"No"
"5102";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Legend, John & The Roots";"Wake Up!";"Sony";"2010";"CD";"R&B";"-";" ";"On Playlist";"New";"amazing funk-soul revolution over here. it's so deep and funky and perfect for am mixtape right through to musiquarium (http://wakeup.johnlegend.com/)";"No"
"5103";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Danser, Kat";"Passin'-A-Time";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"probably the best danser album I've heard yet. a good bluesy rhythm throughout and that deep, deep voice. lovely. good for folkcetera (http://www.myspace.com/katdanser)";"Yes"
"5104";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Lab Coast & Extra Happy Ghost";"Split";"Saved By Radio";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"fuzzy, lo-fi junky pop that's really sparse. good for daytime.";"Yes"
"5105";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Ludo";"Prepare The Preparations";"Island/Redbird";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"although this is somewhat standard heavy rock it is actually really funny! the songs are completely tongue in cheek and have a great mix of styles. (http://www.myspace.com/ludorock)";"No"
"5106";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Miles, Lynn";"Fall For Beauty";"True North";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"rootsy female led folk music. not that different than a most folk music, she has a nice twang and slide guitars. suggested for play on folkcetera. (http://www.lynnmilesmusic.com/home.html)";"No"
"5107";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Ronson, Mark And The Business Intl";"Record Collection";"RCA";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"electro-pop with a some soul and breathy beats. a hint of darkness that reminds me of depeche mode or the killers. good for daydream dance party. (http://www.markronson.co.uk)";"No"
"5108";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Sisters";"Saturn Sings";"Firehouse 12";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"fairly wild jazz, centered around the leader's fairly wild electric guitar (she really likes to mess with pitch). it's not quite as crazed as I expected it to be and it spans a variety of moods. (http://www.myspace.com/maryhalvorsontrio)";"No"
"5109";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Costa, Matt";"Mobile Chateau";"Brushfire";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"i'm actually surprised how many elements of lo-fi surf-rock costa brings on board giving it a feel more akin to harlan t. bobo than matt costa's usual dose of contemporary happy indie music. (http://www.myspace.com/mattcostamusic)";"No"
"5110";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Maximum Balloon";"Maximum Balloon";"DGC";"2010";"CD";"Electronic";"-";" ";"On Playlist";"New";"well-woven beats with a little bit of a slow hip-hop flare but kept eccentric and fun. kind of like hot chip. good for her royal opinion. (http://www.myspace.com/maximumballoon)";"No"
"5111";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Migrant, The";"Travels In Lowland";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"fairly standard singer-songwriter music that's super simple, nice, polite and mellow. (http://www.myspace.com/themigrantmusic)";"No"
